Milford;41.4142;-85.8446;;Milford41.4142-85.8446
Koontz Lake;41.4169;-86.4827;;Koontz Lake41.4169-86.4827
Monee;41.4181;-87.7499;;Monee41.4181-87.7499
Syracuse;41.4226;-85.7492;;Syracuse41.4226-85.7492
Manhattan;41.4274;-87.9805;;Manhattan41.4274-87.9805
Butler;41.4274;-84.8721;;Butler41.4274-84.8721
Wanatah;41.4304;-86.8926;;Wanatah41.4304-86.8926
Waterloo;41.4328;-85.0347;;Waterloo41.4328-85.0347
Corunna;41.4359;-85.144;;Corunna41.4359-85.144
Crete;41.44;-87.6236;;Crete41.44-87.6236
Aberdeen;41.4418;-87.1166;;Aberdeen41.4418-87.1166
St. John;41.4431;-87.47;;St. John41.4431-87.47
Kendallville;41.4441;-85.2578;;Kendallville41.4441-85.2578
Nappanee;41.4452;-85.9941;;Nappanee41.4452-85.9941
University Park;41.4461;-87.7154;;University Park41.4461-87.7154
Bremen;41.4484;-86.1506;;Bremen41.4484-86.1506
La Paz;41.456;-86.3083;;La Paz41.456-86.3083
Shorewood Forest;41.4598;-87.1497;;Shorewood Forest41.4598-87.1497
Ligonier;41.4625;-85.5948;;Ligonier41.4625-85.5948
Walkerton;41.4656;-86.4825;;Walkerton41.4656-86.4825
Steger;41.4723;-87.6176;;Steger41.4723-87.6176
Merrillville;41.4728;-87.3197;;Merrillville41.4728-87.3197
Valparaiso;41.4782;-87.0507;;Valparaiso41.4782-87.0507
Kingsford Heights;41.4784;-86.693;;Kingsford Heights41.4784-86.693
Richton Park;41.4816;-87.7387;;Richton Park41.4816-87.7387
Park Forest;41.4817;-87.6868;;Park Forest41.4817-87.6868
South Chicago Heights;41.4831;-87.637;;South Chicago Heights41.4831-87.637
Schererville;41.486;-87.444;;Schererville41.486-87.444
Frankfort;41.4887;-87.8361;;Frankfort41.4887-87.8361
Rome City;41.4892;-85.361;;Rome City41.4892-85.361
Sauk Village;41.4905;-87.5706;;Sauk Village41.4905-87.5706
Preston Heights;41.4944;-88.0757;;Preston Heights41.4944-88.0757
Dyer;41.4976;-87.509;;Dyer41.4976-87.509
New Paris;41.5005;-85.8248;;New Paris41.5005-85.8248
Matteson;41.5095;-87.7468;;Matteson41.5095-87.7468
New Lenox;41.5097;-87.97;;New Lenox41.5097-87.97
Chicago Heights;41.5101;-87.6345;;Chicago Heights41.5101-87.6345
Wheeler;41.5105;-87.1712;;Wheeler41.5105-87.1712
Ford Heights;41.5109;-87.5814;;Ford Heights41.5109-87.5814
Salt Creek Commons;41.5112;-87.1412;;Salt Creek Commons41.5112-87.1412
Hobart;41.5139;-87.2729;;Hobart41.5139-87.2729
Olympia Fields;41.517;-87.6924;;Olympia Fields41.517-87.6924
Ingalls Park;41.5203;-88.0346;;Ingalls Park41.5203-88.0346
Ashley;41.5214;-85.0614;;Ashley41.5214-85.0614
Frankfort Square;41.5221;-87.8033;;Frankfort Square41.5221-87.8033
Lynwood;41.5234;-87.5508;;Lynwood41.5234-87.5508
Wolcottville;41.5255;-85.3665;;Wolcottville41.5255-85.3665
Millersburg;41.5277;-85.6964;;Millersburg41.5277-85.6964
Griffith;41.5279;-87.424;;Griffith41.5279-87.424
Lakeville;41.5288;-86.2745;;Lakeville41.5288-86.2745
Kingsbury;41.5302;-86.6972;;Kingsbury41.5302-86.6972
Hudson;41.5318;-85.084;;Hudson41.5318-85.084
North Liberty;41.5324;-86.428;;North Liberty41.5324-86.428
Mokena;41.5327;-87.8779;;Mokena41.5327-87.8779
Wakarusa;41.5336;-86.0139;;Wakarusa41.5336-86.0139
Westville;41.5375;-86.9049;;Westville41.5375-86.9049
Flossmoor;41.5391;-87.6857;;Flossmoor41.5391-87.6857
Topeka;41.5394;-85.5475;;Topeka41.5394-85.5475
Glenwood;41.5409;-87.6116;;Glenwood41.5409-87.6116
Hamilton;41.541;-84.9204;;Hamilton41.541-84.9204
South Haven;41.5438;-87.1367;;South Haven41.5438-87.1367
Munster;41.5469;-87.504;;Munster41.5469-87.504
Highland;41.5485;-87.4587;;Highland41.5485-87.4587
New Chicago;41.5587;-87.2718;;New Chicago41.5587-87.2718
Homewood;41.5591;-87.661;;Homewood41.5591-87.661
Fairmont;41.5614;-88.0587;;Fairmont41.5614-88.0587
Fish Lake;41.5616;-86.5513;;Fish Lake41.5616-86.5513
Country Club Hills;41.5637;-87.725;;Country Club Hills41.5637-87.725
Lansing;41.5648;-87.5462;;Lansing41.5648-87.5462
Tinley Park;41.567;-87.805;;Tinley Park41.567-87.805
Thornton;41.5711;-87.6187;;Thornton41.5711-87.6187
Lake Station;41.5729;-87.2599;;Lake Station41.5729-87.2599
Hazel Crest;41.5732;-87.6899;;Hazel Crest41.5732-87.6899
Goshen;41.5743;-85.8308;;Goshen41.5743-85.8308
East Hazel Crest;41.5758;-87.6503;;East Hazel Crest41.5758-87.6503
Portage;41.5866;-87.1792;;Portage41.5866-87.1792
Lockport;41.5904;-88.0292;;Lockport41.5904-88.0292
Orland Hills;41.5905;-87.8413;;Orland Hills41.5905-87.8413
Gary;41.5906;-87.3472;;Gary41.5906-87.3472
South Holland;41.5977;-87.6022;;South Holland41.5977-87.6022
Chesterton;41.5997;-87.0548;;Chesterton41.5997-87.0548
Markham;41.6;-87.6905;;Markham41.6-87.6905
Homer Glen;41.6044;-87.9497;;Homer Glen41.6044-87.9497
Oak Forest;41.6054;-87.7527;;Oak Forest41.6054-87.7527
Orland Park;41.6074;-87.8619;;Orland Park41.6074-87.8619
Harvey;41.6076;-87.6521;;Harvey41.6076-87.6521
La Porte;41.6077;-86.7136;;La Porte41.6077-86.7136
Phoenix;41.6118;-87.6308;;Phoenix41.6118-87.6308
Calumet City;41.6134;-87.5505;;Calumet City41.6134-87.5505
Hammond;41.6169;-87.491;;Hammond41.6169-87.491
Burns Harbor;41.6189;-87.1258;;Burns Harbor41.6189-87.1258
Ogden Dunes;41.6229;-87.1932;;Ogden Dunes41.6229-87.1932
Midlothian;41.6254;-87.7243;;Midlothian41.6254-87.7243
Porter;41.6257;-87.0801;;Porter41.6257-87.0801
Dolton;41.6284;-87.5979;;Dolton41.6284-87.5979
Posen;41.6291;-87.6858;;Posen41.6291-87.6858
Dixmoor;41.633;-87.6672;;Dixmoor41.633-87.6672
Dunlap;41.6346;-85.9235;;Dunlap41.6346-85.9235
Burnham;41.6376;-87.5447;;Burnham41.6376-87.5447
Robbins;41.6431;-87.708;;Robbins41.6431-87.708
Angola;41.6433;-85.0051;;Angola41.6433-85.0051
Riverdale;41.6441;-87.6365;;Riverdale41.6441-87.6365
Dune Acres;41.6448;-87.096;;Dune Acres41.6448-87.096
Crestwood;41.6454;-87.7396;;Crestwood41.6454-87.7396
Lagrange;41.6481;-85.4181;;Lagrange41.6481-85.4181
East Chicago;41.6484;-87.4536;;East Chicago41.6484-87.4536
Blue Island;41.6578;-87.6812;;Blue Island41.6578-87.6812
Palos Heights;41.6637;-87.7959;;Palos Heights41.6637-87.7959
Osceola;41.6647;-86.0787;;Osceola41.6647-86.0787
Calumet Park;41.665;-87.6578;;Calumet Park41.665-87.6578
Palos Park;41.6682;-87.8885;;Palos Park41.6682-87.8885
Lemont;41.6695;-87.9836;;Lemont41.6695-87.9836
Middlebury;41.6696;-85.7075;;Middlebury41.6696-85.7075
Alsip;41.6701;-87.7368;;Alsip41.6701-87.7368
Whiting;41.6731;-87.4843;;Whiting41.6731-87.4843
Mishawaka;41.6736;-86.1669;;Mishawaka41.6736-86.1669
Rolling Prairie;41.6743;-86.6207;;Rolling Prairie41.6743-86.6207
Shipshewana;41.6743;-85.5765;;Shipshewana41.6743-85.5765
South Bend;41.6767;-86.2696;;South Bend41.6767-86.2696
Merrionette Park;41.6812;-87.7012;;Merrionette Park41.6812-87.7012
Beverly Shores;41.685;-86.9804;;Beverly Shores41.685-86.9804
Worth;41.6877;-87.7916;;Worth41.6877-87.7916
Town of Pines;41.6882;-86.9518;;Town of Pines41.6882-86.9518
Elkhart;41.6916;-85.9628;;Elkhart41.6916-85.9628
Trail Creek;41.6963;-86.8555;;Trail Creek41.6963-86.8555
Palos Hills;41.6986;-87.8266;;Palos Hills41.6986-87.8266
Notre Dame;41.7014;-86.2378;;Notre Dame41.7014-86.2378
New Carlisle;41.7018;-86.4916;;New Carlisle41.7018-86.4916
Chicago Ridge;41.7034;-87.7795;;Chicago Ridge41.7034-87.7795
Michigan City;41.7099;-86.8705;;Michigan City41.7099-86.8705
Oak Lawn;41.7139;-87.7528;;Oak Lawn41.7139-87.7528
Indian Village;41.7142;-86.2322;;Indian Village41.7142-86.2322
Hudson Lake;41.7173;-86.5476;;Hudson Lake41.7173-86.5476
Roseland;41.7176;-86.2505;;Roseland41.7176-86.2505
Bristol;41.7183;-85.8227;;Bristol41.7183-85.8227
Evergreen Park;41.7213;-87.7013;;Evergreen Park41.7213-87.7013
Howe;41.7228;-85.4255;;Howe41.7228-85.4255
Pottawattamie Park;41.7233;-86.8671;;Pottawattamie Park41.7233-86.8671
Hickory Hills;41.7248;-87.8281;;Hickory Hills41.7248-87.8281
Fremont;41.728;-84.9396;;Fremont41.728-84.9396
Orland;41.7305;-85.1722;;Orland41.7305-85.1722
Hometown;41.7312;-87.7311;;Hometown41.7312-87.7311
Willow Springs;41.7332;-87.8859;;Willow Springs41.7332-87.8859
Woodridge;41.7368;-88.0408;;Woodridge41.7368-88.0408
Granger;41.7373;-86.135;;Granger41.7373-86.135
Clear Lake;41.7388;-84.8391;;Clear Lake41.7388-84.8391
Bridgeview;41.7403;-87.8067;;Bridgeview41.7403-87.8067
Long Beach;41.7435;-86.8521;;Long Beach41.7435-86.8521
Burbank;41.7444;-87.7686;;Burbank41.7444-87.7686
Darien;41.7447;-87.9823;;Darien41.7447-87.9823
Simonton Lake;41.7478;-85.9657;;Simonton Lake41.7478-85.9657
Burr Ridge;41.7485;-87.9198;;Burr Ridge41.7485-87.9198
Justice;41.7495;-87.8345;;Justice41.7495-87.8345
Michiana Shores;41.7565;-86.8183;;Michiana Shores41.7565-86.8183
